Gene dn_silentCFPK dn_damaging dn_lof mut_silentCFPK mut_damaging mut_lof caseData1 caseData2 caseData3 controlData1 controlData2 controlData3 BF_dn_silentCFPK BF_dn_MiD BF_dn_lof BF_cc_MiD_lof_pop1 BF_cc_MiD_lof_pop2 BF_cc_MiD_lof_pop3 BF qvalue
KLHL25 0 0 0 1.48853e-06 4.10214e-06 6.7326867259232e-07 6 0 1 1 0 4 0.999305362846155 0.996099332935884 0.983830083048392 6.78889134741072 0.98660872036582 0.994340117915832 6.52228444747231 0.480177789447162
LLGL1 0 0 0 1.63416e-05 1.18361e-05 2.49537350211879e-06 5 0 1 0 0 4 0.992427117596991 0.988823815527884 0.94150695940817 6.97758132367326 0.98660872036582 0.994340117915832 6.32449558184523 0.481573474514484
CELF2 0 0 1 2.88794e-06 3.68143e-06 1.39000146108378e-06 0 0 0 2 0 0 0.99865320236767 0.9964980426974 11.8055809469499 0.545303690887724 0.98660872036582 0.999384216387138 6.31676013058569 0.482948057531895
SLC12A4 0 0 0 9.9866e-06 1.72601e-05 3.14707624868648e-06 6 4 3 5 0 7 0.995358256293949 0.98378187071698 0.926863975486756 1.41787786368706 4.73885342571865 1.02930104782079 6.27695122692754 0.484311780720977
KCNH7 0 0 0 1.11606e-10 8.90141e-06 3.25615567071343e-06 2 3 2 0 0 0 0.999999947881432 0.991572529875801 0.924437906306955 2.02750376044662 3.08911640345644 1.06579404530419 6.11887302168681 0.48570095024874
COL4A3 0 0 0 5.97856e-07 1.39099e-05 4.58534809294264e-06 5 4 2 4 0 3 0.999720887534309 0.986890236725777 0.895435057514926 1.40650174964461 4.73885342571865 1.03490993230173 6.09393503410497 0.487074932958793
CDO1 0 0 0 1.2473e-06 1.53526e-06 5.86637734518605e-07 3 2 0 0 0 0 0.999417869050821 0.998536734764063 0.985894320698937 3.00671168835958 2.05544352458945 0.999384216387138 6.07674961618923 0.488431772443539
TMPO 0 0 0 3.15134e-06 1.65529e-06 1.51287209260646e-06 4 1 0 0 0 1 0.998530547428634 0.998422505597859 0.964071009979906 4.5425923325285 1.40206218835785 0.990839023890334 6.06539214622712 0.489770140476091
GABRA2 0 0 0 1.11606e-10 4.27312e-06 1.09467669603012e-06 5 1 0 1 0 0 0.999999947881432 0.995937381111582 0.97385705960981 4.4499751265628 1.40206218835785 0.999384216387138 6.04762111048375 0.491092401107554
SEMA3C 0 0 0 1.11606e-10 7.36018e-06 2.12484258563519e-06 5 1 1 1 0 1 0.999999947881432 0.99302196236299 0.949946874036365 4.4499751265628 1.40206218835785 1.02122969537149 6.0104424684146 0.492404721619182
COG3 0 0 0 2.64459e-06 5.53739e-06 2.24379522583767e-06 5 1 1 1 0 1 0.9987665478712 0.994741427920559 0.947228254361649 4.4499751265628 1.40206218835785 1.02122969537149 5.99621411695837 0.493700582859849
CLTC 0 0 0 7.15565e-08 1.74427e-05 4.1991313353424e-06 3 4 1 2 0 1 0.999966585157083 0.983612993002383 0.903756654324098 1.39377147895099 4.73885342571865 1.02122969537149 5.99583312022711 0.494976308139174
DHX33 0 0 0 2.39839e-06 8.52571e-06 1.72625269609835e-06 3 2 1 0 0 2 0.998881247272938 0.991925479096922 0.95911990613211 3.00671168835958 2.05544352458945 1.01198372962338 5.94342347177916 0.496247570526829
TUBB1 0 0 0 1.11606e-10 6.11439e-06 8.4216937462664e-07 4 2 0 1 0 0 0.999999947881432 0.994196519199424 0.979819321705973 2.96474745464592 2.05544352458945 0.999384216387138 5.93258479944857 0.497502429491319
ATP8B4 0 0 0 1.11606e-10 1.03514e-05 3.30856763258003e-06 5 3 3 3 0 5 0.999999947881432 0.990212599091038 0.923274706594941 1.99937035692179 3.08911640345644 1.04926429756893 5.92477389957668 0.498740388631659
USP4 0 0 0 1.41163e-06 8.46636e-06 2.81914783447216e-06 5 1 2 1 0 4 0.999341225124103 0.991981257130069 0.934200250439041 4.4499751265628 1.40206218835785 1.02522683229725 5.92382300507803 0.499959863797431
DIAPH3 0 0 0 5.35178e-07 8.45628e-06 2.92345057594433e-06 7 0 0 2 0 3 0.99975014173604 0.991990731064342 0.931859858489339 6.6351278939491 0.98660872036582 0.974553359057078 5.89589259821126 0.501168972168162
LEMD3 0 0 0 1.29704e-05 3.11728e-06 2.60170958970572e-06 2 3 0 0 0 1 0.993979843908721 0.997033170264444 0.939100261352376 2.02750376044662 3.08911640345644 0.990839023890334 5.77561440723666 0.502394397236915
B4GALNT1 0 0 0 9.38004e-06 6.29585e-06 1.37348784283672e-06 3 2 0 0 0 3 0.995638939979871 0.994025269545465 0.967320498911334 3.00671168835958 2.05544352458945 0.974553359057078 5.76597356667527 0.503604422405087
KIAA1033 0 0 0 7.58637e-07 5.63965e-06 4.16821464195257e-06 4 1 0 0 0 0 0.999645852839233 0.994644813720799 0.904426505729503 4.5425923325285 1.40206218835785 0.999384216387138 5.72388631639689 0.504808625559314
SZT2 0 0 1 1.5277e-06 1.46413e-07 1.03845195412368e-05 0 1 1 3 0 1 0.999287096934426 0.999860276567995 9.3188390839726 0.429042751396133 1.40206218835785 1.02122969537149 5.71982429121502 0.505996399263981
PARP14 0 0 0 1.5683e-06 6.00373e-06 3.08458887334472e-06 5 1 0 1 0 1 0.999268164890884 0.994300980316479 0.928256963928274 4.4499751265628 1.40206218835785 0.990839023890334 5.70159150579984 0.507172090691296
LPHN1 0 0 0 2.89957e-05 1.74863e-05 3.81261340981549e-06 5 1 1 1 0 0 0.986642565447447 0.983572677772502 0.912170884428759 4.4499751265628 1.40206218835785 1.03076711477341 5.6928261970831 0.508333318896401
PLOD3 0 0 0 7.50331e-06 8.10571e-06 2.43753352210419e-06 5 1 0 1 0 3 0.996508406887612 0.992320330706263 0.942818925811902 4.4499751265628 1.40206218835785 0.974553359057078 5.66880647927219 0.509484645413125
TEAD2 0 0 0 1.11606e-10 5.4539e-06 1.63493515836421e-06 5 2 0 2 0 2 0.999999947881432 0.994820321725404 0.96123529414432 2.93438429954784 2.05544352458945 0.982564003058375 5.66705884882522 0.510620124886933
LY75 0 0 0 8.67519e-07 7.92418e-08 4.65261321964129e-06 4 2 1 1 0 0 0.999595045283022 0.999924374114246 0.893994459406796 2.96474745464592 2.05544352458945 1.03076711477341 5.61280410353368 0.511754575137522
MCM6 0 0 0 1.25566e-06 8.96474e-06 2.25038920656116e-06 4 2 0 1 0 4 0.999413969639191 0.991513058565889 0.947077804452147 2.96474745464592 2.05544352458945 0.96680150783437 5.52917181138296 0.512896249047657
PTPRM 0 0 0 7.85511e-07 1.19323e-05 4.59299486292998e-06 5 1 0 1 0 0 0.999633312152766 0.988733959279349 0.89527115890081 4.4499751265628 1.40206218835785 0.999384216387138 5.51737003459363 0.514025320271583
ABCC10 0 0 0 4.91433e-06 1.27965e-05 3.655563214336e-06 6 1 2 2 0 8 0.997710376037071 0.987927449894296 0.915614605436541 4.37733264559601 1.40206218835785 0.989369555173804 5.47996296693061 0.515149090272981
LAMA2 0 1 1 1.04315e-06 2.2866e-05 8.63194307363595e-06 8 2 2 13 1 13 0.999513101657799 1.40372522475438 9.75410256911354 0.335857101250421 1.24586913924775 0.950559432297154 5.44332359177846 0.516267502322364
MYH7B 0 0 1 1.59076e-05 4.6056e-07 5.2655768556304e-06 1 0 0 3 0 7 0.992626735555396 0.999560608425417 10.6543109532048 0.55139035604674 0.98660872036582 0.945045897575775 5.43472390280584 0.517373043715753
ALDH1L1 0 0 0 6.61418e-07 1.09484e-05 2.22808806177303e-06 5 2 0 2 0 8 0.999691222500771 0.989653717677022 0.947586739938867 2.93438429954784 2.05544352458945 0.938277370874045 5.30544596047589 0.518498959328562
SEC23A 0 0 0 1.11606e-10 6.27485e-06 2.4820995415294e-06 7 2 2 3 1 3 0.999999947881432 0.994045085035143 0.941807869072773 4.32221412657286 1.24586913924775 1.03490993230173 5.21734596763392 0.519633977255206
CNTN3 0 0 1 1.11606e-10 6.62432e-06 2.6252433589229e-06 1 0 2 4 0 2 0.999999947881432 0.99371542531098 11.4244290228979 0.434351734226269 0.98660872036582 1.0448940117375 5.08341144568604 0.520790919666524
FN1 0 0 1 1.08884e-06 1.90608e-05 7.3706487982441e-06 3 0 3 4 1 6 0.999491786435312 0.982118928483829 10.0811910088774 0.740911038731858 0.661224843302648 1.03913080166322 5.03779626690037 0.521945212168103
SEC31B 0 0 0 2.37378e-07 7.34188e-06 2.79577462769993e-06 4 2 1 0 1 10 0.999889159910394 0.99303919676484 0.934725604504742 4.5425923325285 1.24586913924775 0.947767513721216 4.97829239353241 0.52310084541334
TRRAP 0 1 0 1.64142e-06 3.91178e-05 9.8809789474221e-06 8 0 2 3 1 2 0.999234070386979 1.37678269783362 0.789520040840953 6.51172139650996 0.661224843302648 1.0448940117375 4.88666992475937 0.524266890012152
DAGLB 0 0 1 6.13579e-06 5.38496e-06 1.71843308571655e-06 2 0 0 5 0 5 0.99714293139924 0.994885475539746 11.702891297117 0.440669029223909 0.98660872036582 0.959303069629455 4.84213606844267 0.525430216474001
ROBO1 0 0 0 1.11606e-10 8.37028e-06 5.39655404664665e-06 5 5 0 4 1 6 0.999999947881432 0.992071567313383 0.87823232756571 1.40650174964461 4.01087353456504 0.952052862745486 4.67942734190823 0.526624214711509
AKD1 0 0 1 1.11606e-10 4.61854e-06 4.62794782832022e-06 2 0 0 5 0 1 0.999999947881432 0.995610353627177 10.8349142370147 0.440669029223909 0.98660872036582 0.990839023890334 4.6470296245769 0.527812052331372
HEATR2 0 0 0 1.06622e-05 5.99392e-06 1.92741489645624e-06 3 1 5 0 0 3 0.995045813235618 0.994310241799146 0.954478172983058 3.00671168835958 1.40206218835785 1.15382506579113 4.59335512634416 0.528999896609379
DPYD 0 1 1 3.69214e-07 6.7371e-06 2.61460088361064e-06 1 0 0 4 1 4 0.999827611779982 1.43131612728625 11.4276545153434 0.434351734226269 0.661224843302648 0.96680150783437 4.54094074124652 0.530187491511147
CCDC67 0 0 0 1.11606e-10 1.26183e-06 2.13975626385866e-06 1 4 1 1 0 1 0.999999947881432 0.998797043503926 0.94960555233649 0.987484009068443 4.73885342571865 1.02122969537149 4.53259852511576 0.531362495605261
CPVL 0 0 0 1.11606e-10 4.17967e-06 1.53043731067232e-06 5 0 1 0 1 1 0.999999947881432 0.996025890480214 0.963662370445476 6.97758132367326 0.661224843302648 1.02122969537149 4.52244204061951 0.532525655594514
THG1L 0 0 0 1.34174e-06 3.85564e-06 7.081546125794e-07 4 0 1 0 0 1 0.999373820546104 0.996332905700154 0.983000179495395 4.5425923325285 0.98660872036582 1.02122969537149 4.47979548403874 0.533686270963722
ZNF534 0 0 0 1.11606e-10 1.04146e-10 1.57158665388986e-06 1 4 0 1 0 1 0.999999947881432 0.99999990059917 0.962705820191726 0.987484009068443 4.73885342571865 0.990839023890334 4.46375122122144 0.534837025157719
SLITRK5 0 0 0 5.82975e-06 4.54945e-06 1.24423209577159e-06 4 0 1 0 0 0 0.997285044846516 0.995675748383974 0.970344740541902 4.5425923325285 0.98660872036582 1.03076711477341 4.4511533800779 0.535977152192608
SP4 0 0 0 1.01944e-07 1.98892e-06 1.49994464495621e-06 4 0 1 0 0 0 0.999952395743601 0.998105130273455 0.964371878832479 4.5425923325285 0.98660872036582 1.03076711477341 4.44640910490368 0.537104683907144
LRRC4 0 1 0 1.54051e-06 3.25361e-06 9.78116143849305e-07 3 0 2 0 0 0 0.999281123470069 1.43738975490337 0.976604289803435 3.00671168835958 0.98660872036582 1.06579404530419 4.43497199110384 0.538221687468106
IP6K1 0 0 0 1.11606e-10 5.22505e-06 8.90458570677215e-07 4 0 1 0 0 2 0.999999947881432 0.995036634698033 0.978675976015542 4.5425923325285 0.98660872036582 1.01198372962338 4.4167235715759 0.539330220527586
VSTM2A 0 0 0 2.85794e-06 1.42023e-06 7.13350988733805e-07 4 0 0 0 0 0 0.998667174109427 0.998646228972305 0.982876629199311 4.5425923325285 0.98660872036582 0.999384216387138 4.39048653325064 0.540432625474677
CHRNE 0 0 0 1.15088e-05 5.69347e-06 1.52718943975418e-06 4 0 2 0 0 4 0.994654568706566 0.994593972344075 0.96373791483226 4.5425923325285 0.98660872036582 1.02522683229725 4.38072233604556 0.541524556771409
FAM179A 0 0 0 7.78223e-07 3.13064e-06 2.0909417374904e-06 4 0 1 0 0 0 0.999636713048778 0.997020491218692 0.950723252680787 4.5425923325285 0.98660872036582 1.03076711477341 4.37733380163009 0.54260448084309
MYNN 0 0 0 1.11606e-10 2.35917e-06 1.31345266482165e-06 4 0 0 0 0 0 0.999999947881432 0.997753144426732 0.968723858139546 4.5425923325285 0.98660872036582 0.999384216387138 4.32916638746763 0.543684672684138
APBA2 0 0 0 4.30066e-06 8.32209e-06 1.55563671758867e-06 4 0 1 0 0 2 0.99799571067907 0.99211686932786 0.963076464260682 4.5425923325285 0.98660872036582 1.01198372962338 4.32488458170143 0.544753380965651
DBNL 0 0 0 4.54707e-06 4.87035e-06 1.24596403879171e-06 4 0 0 0 0 0 0.997881119006147 0.995372081027263 0.970304148281799 4.5425923325285 0.98660872036582 0.999384216387138 4.31671471845084 0.54581184611587
PDE1C 0 0 0 1.29466e-06 5.70663e-06 2.55778279051502e-06 6 0 2 2 0 0 0.999395779009982 0.994581541429582 0.940093624053995 4.37733264559601 0.98660872036582 1.06579404530419 4.30107289633826 0.546862237654728
SMG5 0 0 0 6.45696e-07 3.60819e-06 2.8572535156931e-06 4 0 1 0 0 0 0.999698559953095 0.996567483909722 0.933344461476136 4.5425923325285 0.98660872036582 1.03076711477341 4.29563133637702 0.54790199756778
NUAK1 0 0 0 2.88904e-06 4.04769e-06 1.53924115474556e-06 4 0 0 0 0 0 0.998652690077975 0.996150918403335 0.963457629082975 4.5425923325285 0.98660872036582 0.999384216387138 4.29292632688859 0.548930587524107
TLE1 0 0 0 4.13996e-06 1.28786e-05 1.82107424594987e-06 4 0 1 0 0 2 0.998070457699885 0.987850896266952 0.956928820652518 4.5425923325285 0.98660872036582 1.01198372962338 4.27912011497828 0.549951111251889
MFSD7 0 0 0 1.22251e-05 2.92141e-06 1.23965432133245e-06 4 0 0 0 0 1 0.994323783994992 0.997219092197551 0.970452040808522 4.5425923325285 0.98660872036582 0.990839023890334 4.27311229692083 0.550961672956458
ELMO3 0 0 0 1.35641e-05 6.26566e-06 2.07385102459277e-06 5 0 2 1 0 3 0.993706036626012 0.99405375690859 0.951114922164923 4.4499751265628 0.98660872036582 1.03490993230173 4.26880073599836 0.551962000676033
RAB26 0 0 0 4.48384e-06 1.77301e-06 8.2690194643051e-07 5 0 0 1 0 1 0.997910521247619 0.998310499009835 0.980181118142709 4.4499751265628 0.98660872036582 0.990839023890334 4.24785034918318 0.552956575150988
FYN 0 0 0 1.11606e-10 5.79887e-06 2.05338733593662e-06 4 0 0 0 0 0 0.999999947881432 0.994494420016181 0.951584126371687 4.5425923325285 0.98660872036582 0.999384216387138 4.23868083664581 0.55394246392102
CSNK1D 0 0 0 3.83469e-06 6.46186e-06 1.19604263364516e-06 5 0 0 1 0 0 0.998212480300801 0.99386864997889 0.971474933861371 4.4499751265628 0.98660872036582 0.999384216387138 4.22881421692866 0.554919992827912
SLCO1C1 0 0 0 1.11606e-10 5.08982e-06 1.7289398030619e-06 4 1 2 1 0 0 0.999999947881432 0.99516449870675 0.959057737199273 2.96474745464592 1.40206218835785 1.06579404530419 4.22832028768158 0.555886905895521
C4orf29 0 0 0 1.11606e-10 3.93822e-06 1.56117224233909e-06 4 0 0 0 0 2 0.999999947881432 0.996254644799897 0.962947811962563 4.5425923325285 0.98660872036582 0.982564003058375 4.22457135478828 0.556844204767304
PUS10 0 0 0 1.11606e-10 3.25206e-06 1.70527363446329e-06 6 0 1 2 0 1 0.999999947881432 0.996905274065586 0.959605431912168 4.37733264559601 0.98660872036582 1.02122969537149 4.21914551627932 0.55779247103146
COG8 0 0 0 6.44809e-06 5.62835e-06 1.09770393192682e-06 4 0 0 0 0 3 0.996997953269507 0.994655488963009 0.973785824820677 4.5425923325285 0.98660872036582 0.974553359057078 4.21778788178516 0.558730827560248
LRRC56 0 0 0 2.73137e-06 1.11139e-06 1.39988666369472e-06 4 0 0 0 0 3 0.998726125235898 0.998940319458393 0.966704125503611 4.5425923325285 0.98660872036582 0.974553359057078 4.21244129080578 0.5596604336021
WBSCR22 0 0 0 1.05097e-06 3.80224e-06 1.3506004763316e-06 4 0 0 0 0 3 0.999509453419368 0.996383519026522 0.967855238536233 4.5425923325285 0.98660872036582 0.974553359057078 4.20996206419932 0.560580715388293
DNM1L 0 0 0 1.01156e-06 7.88511e-06 2.2748995048591e-06 4 0 0 0 0 0 0.999527839508442 0.992527842416353 0.946518804147002 4.5425923325285 0.98660872036582 0.999384216387138 4.20579440722882 0.561492240823665
CEP120 0 1 0 3.97248e-07 5.01651e-06 2.79625281761385e-06 3 3 2 3 0 5 0.999814524987918 1.43431089789332 0.934714853053161 0.999428019669779 3.08911640345644 1.01583779657866 4.20389680045761 0.56239458892155
FZD1 0 0 0 1.78078e-05 9.69186e-06 1.09540733330876e-06 5 0 0 1 0 0 0.991753342750801 0.990830731370633 0.973839866236334 4.4499751265628 0.98660872036582 0.999384216387138 4.19880504002725 0.563288689488328
COLGALT1 0 0 0 6.31046e-06 9.06594e-06 1.43800900938916e-06 5 0 1 1 0 4 0.99706183959231 0.991418038856817 0.965814795248522 4.4499751265628 0.98660872036582 0.994340117915832 4.16783253667951 0.564181014224102
CCDC30 0 0 0 1.11606e-10 8.15857e-07 2.61531241026407e-06 5 0 1 1 0 2 0.999999947881432 0.999221893176013 0.938792883126922 4.4499751265628 0.98660872036582 1.01198372962338 4.1678086363834 0.565064049745783
SEZ6L 0 0 0 1.42245e-06 7.17806e-06 2.31700279285076e-06 4 0 0 0 0 1 0.999336179065222 0.993193503132409 0.945559420613401 4.5425923325285 0.98660872036582 0.990839023890334 4.16760089330778 0.565937985098544
MPO 0 0 0 8.20792e-06 9.885e-06 1.50249364945817e-06 6 0 1 2 0 2 0.996181789190652 0.990649640641269 0.964312545943569 4.37733264559601 0.98660872036582 1.01198372962338 4.15914951315735 0.566804954094447
OR2W3 0 0 0 1.11606e-10 1.11355e-06 3.23555671054804e-07 3 1 0 0 0 1 0.999999947881432 0.998938262041513 0.992192586746745 3.00671168835958 1.40206218835785 0.990839023890334 4.13996594962011 0.567667653477803
BAIAP2 0 0 0 1.21741e-05 5.29047e-06 1.28572402586631e-06 1 3 0 0 0 0 0.994347328232569 0.994974789404681 0.969372795858509 1.39641941261819 3.08911640345644 0.999384216387138 4.1345062521888 0.568522860701181
GLS2 0 0 0 1.35517e-06 5.02112e-06 2.16938446068457e-06 4 0 0 0 0 3 0.999367556872299 0.995229468644913 0.948927871270414 4.5425923325285 0.98660872036582 0.974553359057078 4.12226599811969 0.569372312948914
EDEM1 0 0 0 5.564e-06 5.58982e-06 1.97521197411524e-06 5 0 0 1 0 1 0.997408482372283 0.994691890352184 0.953378949678378 4.4499751265628 0.98660872036582 0.990839023890334 4.11464933619377 0.570214999549147
DAG1 0 0 0 1.11606e-10 4.87913e-06 1.49906427573421e-06 3 1 1 0 0 2 0.999999947881432 0.995363775009953 0.964392372029658 3.00671168835958 1.40206218835785 1.01198372962338 4.09513448102773 0.571053851065649
TLR2 0 0 0 1.11606e-10 3.32558e-06 1.1456069855344e-06 6 0 1 2 0 6 0.999999947881432 0.996835522258361 0.972659374245683 4.37733264559601 0.98660872036582 0.977786499056124 4.09432956162948 0.571884504500899
PRKD3 0 0 0 1.11606e-10 7.70317e-06 2.25379610373322e-06 5 0 0 1 0 1 0.999999947881432 0.992699050379705 0.947000082241559 4.4499751265628 0.98660872036582 0.990839023890334 4.08952847552453 0.572708023360775
MRPL22 0 0 0 5.68715e-07 1.13362e-06 9.18396156923375e-07 3 1 0 0 0 1 0.999734488530219 0.998919145596134 0.978015173465632 3.00671168835958 1.40206218835785 0.990839023890334 4.07964872509578 0.573525705868543
SORCS1 0 0 0 3.41117e-06 8.02259e-06 3.75477742976513e-06 4 0 1 0 0 3 0.99840958471563 0.992398509406212 0.913437406603812 4.5425923325285 0.98660872036582 1.00302264858083 4.06848847805434 0.574337940660977
CYB5D1 0 0 0 3.06808e-06 3.17504e-06 5.53283159533415e-07 2 2 0 0 0 1 0.998569315020229 0.996978356482222 0.986690374760303 2.02750376044662 2.05544352458945 0.990839023890334 4.05616074983423 0.57514508370013
DNMT3A 0 0 0 7.67303e-06 7.03148e-06 2.63161170663735e-06 9 7 1 10 2 2 0.996429714392688 0.993331609600897 0.938424720818594 0.824312934750372 5.23454445312772 1.01198372962338 4.05587818368965 0.575944417719501
MYLK4 0 0 0 1.11606e-10 1.92676e-06 1.02000904023872e-06 4 1 0 1 0 0 0.999999947881432 0.998164247202556 0.975615920709506 2.96474745464592 1.40206218835785 0.999384216387138 4.04546394031732 0.576738396919976
ILDR1 0 0 0 1.11606e-10 4.1915e-06 1.58029840956103e-06 2 2 1 0 0 2 0.999999947881432 0.996014685092495 0.962503443654005 2.02750376044662 2.05544352458945 1.01198372962338 4.04304670301732 0.577525260970899
PMS2 0 0 0 1.91777e-06 7.76062e-06 2.36618608063438e-06 6 0 0 2 0 0 0.999105234705686 0.99264498305584 0.944440077504226 4.37733264559601 0.98660872036582 0.999384216387138 4.04265408176722 0.578304648935837
MAGI3 0 0 0 1.17866e-06 8.4827e-06 3.49529362004148e-06 4 0 1 0 0 5 0.999449886434141 0.991965899950048 0.919143823598774 4.5425923325285 0.98660872036582 0.985930030462008 4.02657736119072 0.579080246659892
LRRN1 0 0 0 1.11606e-10 3.53218e-06 9.73878827466505e-07 3 2 0 1 0 0 0.999999947881432 0.996639561223948 0.976704321746036 2.01147868473862 2.05544352458945 0.999384216387138 4.0221168053375 0.579849471941461
NUP214 0 0 1 7.14476e-07 1.68694e-06 4.34193598296517e-06 1 0 1 3 1 2 0.99966646115176 0.998392389339371 10.9170169785433 0.55139035604674 0.661224843302648 1.01198372962338 4.02014972078022 0.580611851311591
ZNF234 0 0 0 1.11606e-10 1.04146e-10 1.65876557039744e-06 2 2 0 0 0 0 0.999999947881432 0.99999990059917 0.960682758601797 2.02750376044662 2.05544352458945 0.999384216387138 4.00110210012992 0.58137133605164
TRIM2 0 0 0 1.73203e-07 4.94524e-06 2.0195850083493e-06 3 1 0 0 0 0 0.999919123016691 0.995301238170613 0.952359730706124 3.00671168835958 1.40206218835785 0.999384216387138 3.99311659433493 0.582125485886279
ATP6V0A1 0 0 0 1.11606e-10 1.07852e-05 2.87002518844346e-06 6 0 0 2 0 0 0.999999947881432 0.98980643722074 0.933057826346593 4.37733264559601 0.98660872036582 0.999384216387138 3.98607805142302 0.582874165102592
HAPLN1 0 0 0 1.11606e-10 4.47166e-06 9.3666829529959e-07 2 2 0 0 0 2 0.999999947881432 0.995749387651617 0.97758325415951 2.02750376044662 2.05544352458945 0.982564003058375 3.98594998834794 0.583615908442908
