"Gene","mut.rate","dn.LoF","case.LoF","ctrl.LoF","trans.LoF","ntrans.LoF","dn.mis3","case.mis3","ctrl.mis3","trans.mis3","ntrans.mis3","BF","pval.TADA","qvalue"
"FAM169A",2.224e-05,1,0,0,0,0,0,3,10,2,2,8.47507929312869,0.00673872431278356,0.453047926802385
"PRKAR1B",2.312e-05,1,0,0,0,0,0,0,10,2,1,8.41733056490186,0.00682092340539098,0.453881062549918
"KCNS3",2.226e-05,1,0,2,0,0,0,2,4,1,2,8.39917377615587,0.00684814518281292,0.454709259253689
"ITGA5",4.71e-05,1,0,1,0,0,0,3,25,3,1,8.36201886576242,0.00689031224979984,0.455534737203614
"FAM161B",2.663e-05,0,1,1,3,2,1,5,10,6,8,8.28998077458638,0.00698105150787297,0.456361505219655
"KDM1B",2.447e-05,1,0,0,0,0,0,4,5,2,1,8.27284704827435,0.00700080064051241,0.457183354183321
"REPIN1",3.62e-05,1,1,2,0,1,0,1,15,3,2,8.2682084650195,0.00700560448358687,0.457998935089828
"RABEP1",3.035e-05,0,1,0,1,0,1,3,16,3,3,8.24768757275342,0.00702642113690953,0.458810114804994
"PTPRR",2.507e-05,1,0,0,0,0,0,3,12,2,5,8.21528727709509,0.00706805444355484,0.459618288070473
"BTBD6",2.453e-05,1,0,1,0,1,0,2,7,0,3,8.19828385858628,0.00708673605551108,0.460421771730797
"ZMYND11",2.535e-05,1,0,0,0,0,0,2,5,0,0,8.18302114377781,0.00710648518815052,0.461220430776267
"ZNF238",2.583e-05,1,0,0,0,0,0,2,5,4,1,8.14339160293059,0.00716359754470243,0.462017049396578
"RPS6KA3",2.489e-05,1,0,0,0,0,0,0,0,0,0,8.14046682782367,0.00716733386709368,0.462807569622312
"HIST1H4C",8.04e-06,0,0,1,5,0,0,2,5,2,2,8.13721242921509,0.00717587403255938,0.463592101608964
"RAPGEF3",3.91e-05,1,1,3,0,0,0,12,22,9,7,8.05119747753536,0.0073061115559114,0.464379904786177
"CLASP1",6.28e-05,0,0,1,0,0,2,7,37,7,8,8.04755902083681,0.00731038163864425,0.46516183441865
"PHF2",5.06e-05,1,0,1,0,0,0,5,15,8,4,7.99395623906996,0.00739311449159327,0.465943497464736
"ENGASE",3.81e-05,0,9,12,7,4,0,3,18,5,8,7.98823543051195,0.00740112089671737,0.466719614301591
"ASAH2",2.771e-05,1,0,0,0,0,0,0,3,1,2,7.96936438944405,0.00742994395516413,0.467491701801594
"EFCAB5",4.81e-05,1,7,8,3,9,0,11,15,7,5,7.95772122722478,0.00744488924472912,0.468259014781572
"TTK",2.774e-05,1,0,0,0,0,0,2,5,3,4,7.95161402335338,0.00745663197224446,0.469021002967558
"RFX7",5.12e-05,1,0,1,0,0,0,5,25,4,4,7.94246534526278,0.00746677341873499,0.469778061453706
"TCF4",2.848e-05,1,0,0,0,0,0,0,10,1,1,7.92725769801019,0.00749025887376568,0.47053090909457
"CNOT3",3.96e-05,1,1,3,0,0,0,5,11,5,5,7.92289327832525,0.00749666399786496,0.471278417573119
"KLHL14",3.42e-05,0,1,0,1,0,1,2,15,0,2,7.91980963493615,0.00749933279957299,0.472020509938796
"CCDC77",1.796e-05,0,7,3,1,2,0,1,16,4,3,7.8925064593876,0.00753883106485188,0.47275986512182
"TEX2",4.62e-05,0,2,0,1,1,1,2,14,8,10,7.88324751351816,0.00754950627168401,0.47349457427321
"SPRED2",2.799e-05,1,0,2,0,0,0,1,1,3,3,7.86301241711965,0.00758206565252202,0.474225871590978
"DDX3X",2.899e-05,1,0,0,0,0,0,0,1,0,0,7.85168304402603,0.00760074726447825,0.474952843720003
"WDR81",5.42e-05,0,1,3,0,0,2,7,33,13,12,7.8430939758766,0.00761195623165199,0.475675247645462
"OR13C8",1.167e-05,0,4,1,1,0,0,0,7,1,2,7.83448580900864,0.00761996263677609,0.47639313759388
"ZC3H11A",2.929e-05,1,0,0,0,0,0,2,11,3,1,7.81010986209766,0.00765252201761409,0.477108242472776
"HAX1",1.206e-05,0,4,1,1,0,0,3,5,2,2,7.77279832341192,0.00770910061382439,0.477821974430129
"UBAP2",4.47e-05,0,3,4,2,0,1,14,40,9,21,7.71632045148432,0.00779129970643181,0.478536401263184
"GRIA1",3.61e-05,0,2,0,0,0,1,4,14,2,6,7.67823772627036,0.00783987189751801,0.479249584122655
"RALGAPB",5.4e-05,1,0,0,0,1,0,5,22,9,8,7.65454603725861,0.00787189751801441,0.479960019347266
"SMARCC2",5.5e-05,1,0,1,0,0,0,2,9,0,1,7.61326776211402,0.00793701627969042,0.480669609999372
"ASB17",9.61e-06,1,0,2,0,1,0,1,4,1,1,7.58184042472557,0.00798131838804377,0.481377334489984
"RBM27",3.733e-05,0,2,0,0,0,1,5,18,2,7,7.5736106681594,0.00799092607419269,0.482080764025173
"LRRC4",3.24e-05,1,0,0,0,0,0,1,4,0,1,7.54941687261754,0.00802508673605551,0.482781632278277
"TNPO3",3.74e-05,0,2,0,0,0,1,4,8,0,0,7.54302728762132,0.008032559380838,0.483478094879349
"MSLNL",4.28e-05,0,2,2,5,1,0,6,15,4,4,7.51220311334473,0.00807312516680011,0.484172769478453
"LRRIQ1",5.14e-05,0,6,6,4,1,0,10,26,10,4,7.50689599327182,0.00808166533226581,0.484863003226816
"CUL1",3.197e-05,1,0,0,0,0,0,0,0,0,0,7.50071881360664,0.00809287429943955,0.485548935152681
"FAM40A",3.29e-05,1,0,0,0,0,0,4,9,1,2,7.49109459504071,0.00810835334934614,0.486230971279876
"GRIA2",3.44e-05,1,0,0,0,0,0,1,16,0,1,7.455187108544,0.0081531892180411,0.486911891890405
"NUAK1",3.236e-05,1,0,1,0,1,0,8,24,5,4,7.44720628592654,0.00816706698692287,0.487588812897829
"MGRN1",3.41e-05,1,0,0,0,0,0,4,21,1,2,7.43919694768406,0.00817880971443822,0.488261780228693
"IL7R",1.622e-05,0,2,1,3,0,0,3,12,7,2,7.41850743085805,0.00821030157459301,0.4889321480548
"ROBO4",4.52e-05,0,4,3,3,0,0,6,35,6,10,7.41392462890041,0.00821617293835068,0.489598284351034
"VCP",3.437e-05,1,0,0,0,0,0,1,0,2,0,7.38249973970046,0.00826367760875367,0.490262998155219
"MPHOSPH8",3.4e-05,1,0,0,0,0,0,9,23,2,2,7.38147059114045,0.00826527888977849,0.490923185557787
"ESCO2",1.956e-05,0,2,1,3,0,0,1,11,2,0,7.14602462467413,0.0086373098478783,0.491603147525271
"MAP3K14",3.72e-05,1,0,0,0,0,0,2,4,1,2,7.13498520261431,0.00865812650120096,0.492279554362056
"NOP14",4.23e-05,0,1,0,1,0,1,5,11,6,6,7.09737971544123,0.0087093674939952,0.492955210263099
"CBX4",3.79e-05,1,0,0,0,0,0,0,2,0,3,7.09691540761713,0.0087099012543368,0.493626270720112
"DSCAM",0.0001015,1,1,1,0,0,0,9,39,13,14,7.08063023430598,0.00873872431278356,0.494294422263658
"FPGS",2.737e-05,1,1,3,0,1,0,3,13,0,0,7.07656624299888,0.00874512943688284,0.49495843307528
"HGF",2.719e-05,1,0,4,1,0,0,2,12,4,1,7.06823893584317,0.00875313584200694,0.495618785006536
"DLL1",3.81e-05,1,0,0,0,0,0,7,16,6,4,7.06439170789802,0.00876007472644783,0.496275055332784
"NINL",7.14e-05,0,6,5,5,3,0,11,34,14,16,7.02356953208756,0.00884814518281292,0.496931080515881
"GFPT2",3.61e-05,0,4,2,2,0,0,5,24,1,4,6.99275272183979,0.00890472377902322,0.497585849716497
"XIRP1",7.86e-05,0,7,8,2,1,1,12,65,17,14,6.92189156049102,0.00900987456631972,0.498243502815789
"LCN12",9.31e-06,0,1,0,3,0,0,2,2,3,1,6.88111940311321,0.00907445956765412,0.4989009513638
"FAM81B",1.558e-05,0,3,4,3,3,1,0,6,2,3,6.86891258773919,0.00909634374166,0.499555271463167
"CSF2RB",4.21e-05,0,3,3,1,0,1,4,20,4,6,6.84441822420432,0.00912997064318121,0.500207757028462
"LGALS3BP",2.95e-05,0,2,2,1,0,1,2,13,5,4,6.83551356097183,0.00914651721377102,0.500856833437025
"DUSP27",5.2e-05,0,4,3,3,0,0,4,31,6,2,6.81900015566039,0.0091854817187083,0.501503312999117
"MLL5",6.55e-05,1,2,3,0,1,0,14,37,7,4,6.8126151019063,0.00919615692554043,0.502146190403777
"C7orf70",1.01e-05,0,3,0,1,0,0,1,4,3,0,6.80935928535541,0.00920362957032293,0.502785183224035
"FRYL",0.0001066,1,0,1,1,0,0,18,42,12,8,6.78697114859193,0.00923672271150254,0.503422270880828
"XPO5",4.64e-05,0,2,0,0,0,1,4,12,1,6,6.75841449448295,0.00928529490258874,0.504058102304598
"FBLIM1",1.869e-05,0,1,1,1,0,1,8,22,9,5,6.72825452302709,0.00934507606084868,0.504692859685849
"LMTK3",4.3e-05,1,0,0,0,0,0,1,2,1,0,6.68036866001219,0.00943261275687216,0.505328359881145
"TUBA1A",1.924e-05,0,0,1,2,0,1,0,0,0,0,6.60657435982589,0.00956498532159061,0.505967252707057
"PRAME",2.043e-05,0,0,1,2,0,1,5,7,2,4,6.56981923227921,0.00963384040565786,0.506605775287174
"SLCO6A1",2.723e-05,0,2,0,3,1,0,7,8,2,3,6.55579253315158,0.00965679210034694,0.507241630116273
"EXOSC7",1.347e-05,0,3,0,1,0,0,3,9,1,4,6.55325837255371,0.0096610621830798,0.507873678856046
"GMPPB",2.152e-05,0,1,0,1,1,1,2,7,4,1,6.48355924730468,0.00979129970643181,0.508508767480648
"LPHN2",5.1e-05,0,2,0,0,0,1,4,27,4,10,6.47083584709074,0.00981158259941286,0.509141114309732
"PARN",2.259e-05,0,1,1,1,0,1,5,9,1,1,6.3915621652202,0.0099754470242861,0.509777507524133
"DYNC1H1",0.000226043,0,3,0,0,0,2,12,23,6,5,6.38807799586838,0.00998131838804377,0.510410239591026
"HIST1H2AE",1.012e-05,0,1,0,0,0,1,0,0,0,0,6.36541769010931,0.0100224179343475,0.511041289722115
"ANO5",3.148e-05,1,2,8,2,1,0,6,17,4,8,6.3628754537711,0.0100261542567387,0.511668640667402
"SETD2",7.14e-05,1,0,1,0,0,0,6,25,4,2,6.31404099354946,0.0101355751267681,0.512297008155267
"VCPIP1",4.83e-05,1,0,0,0,0,0,1,7,2,3,6.29117478170562,0.0101894849212704,0.512923772829252
"TTC39A",2.42e-05,0,1,1,1,0,1,1,9,1,2,6.2839933133257,0.0102028289298105,0.513547369486094
"TUBGCP4",2.571e-05,1,0,2,0,1,0,1,4,2,1,6.27951159520966,0.0102135041366426,0.514167556108047
"NFATC2IP",1.208e-05,0,1,0,0,0,1,2,3,1,3,6.27042858524723,0.0102353883106485,0.514784826687449
"C3orf15",3.098e-05,0,5,1,0,0,0,8,27,5,5,6.25632849896192,0.0102695489725113,0.515399711984022
"UBR3",2.638e-05,1,0,2,0,1,0,3,12,2,6,6.24149743604361,0.0103063784360822,0.516012308949138
"PRR25",1.767e-05,0,4,0,0,0,0,3,11,3,0,6.23806001817817,0.0103111822791567,0.51662150232018
"SCP2",1.912e-05,1,0,5,1,0,0,0,7,4,4,6.14442997495857,0.0105198825727248,0.517236341674981
"KIAA0556",8.02e-05,0,7,9,8,5,0,9,48,8,11,6.07657670201324,0.0106704029890579,0.517854256581614
"SPO11",1.403e-05,0,4,3,2,0,0,1,3,5,2,6.00132487354659,0.0108460101414465,0.518476009473989
"MBD5",5.32e-05,1,0,0,0,0,0,4,21,9,6,5.92814123305346,0.0110109420870029,0.519101408327446
"ASZ1",1.697e-05,0,1,0,0,0,1,1,15,3,5,5.92454137927712,0.011016279690419,0.519723404049741
"CEP164",5.77e-05,0,4,6,5,0,0,4,16,6,7,5.92232215431532,0.0110264211369095,0.520341888049838
"DIP2A",7.85e-05,1,0,4,2,0,0,18,51,10,14,5.87069633941103,0.0111566586602615,0.520961876567936
"NUDT6",1.578e-05,1,0,5,2,2,0,1,9,2,3,5.86746998276169,0.0111689351481185,0.521578488992092
"GABRR2",2.292e-05,0,3,0,1,0,0,5,20,6,6,5.86728747977606,0.0111689351481185,0.522191449455044
"RHOT2",4.02e-05,0,4,4,1,1,1,9,31,8,10,5.85006143044429,0.0112025620496397,0.522802500523145
"DDX58",3.056e-05,0,5,4,2,0,0,3,21,7,7,5.81822288270806,0.0112783560181479,0.523413128205171
"NOL6",5.62e-05,1,0,0,0,0,0,11,52,8,11,5.81780007642001,0.0112794235388311,0.524020195695205
"UPF3A",1.647e-05,0,2,3,1,0,1,6,14,5,1,5.81427392970109,0.0112874299439552,0.524624044262846
"KPNA1",1.827e-05,0,1,0,0,0,1,0,4,0,0,5.80615923692142,0.0112997064318121,0.525225159458005
"DEAF1",3.13e-05,0,0,2,0,2,2,3,12,5,2,5.80430846389067,0.0113029089938618,0.525822943251562
"MMP8",1.644e-05,0,4,5,1,1,1,4,11,2,5,5.80151189442476,0.0113087803576194,0.526417518541029
"SPATA13",3.253e-05,1,0,2,0,1,0,8,32,6,4,5.78632406272874,0.0113429410194823,0.527010138862404
"DEFA6",3.58e-06,0,3,1,2,1,0,1,3,0,0,5.77128283199045,0.0113797704830531,0.527600808851854
"PDILT",2.496e-05,0,4,0,0,0,0,7,17,6,5,5.74288849085511,0.011449159327462,0.528190865746464
"UTP23",9.76e-06,0,1,1,11,11,0,1,2,0,2,5.71526398333303,0.0115265545769949,0.528780246238664
"ZNF155",1.787e-05,0,0,2,3,1,1,4,11,4,4,5.69546628770063,0.011579396850814,0.529368190770606
"SPICE1",3.165e-05,0,1,0,1,1,1,4,16,5,3,5.6928945059388,0.0115852682145717,0.529953019009121
"MYO1A",4.31e-05,0,6,5,4,3,0,11,46,15,22,5.62364657152588,0.011754470242861,0.530541321551273
"PIK3R2",3.28e-05,0,2,1,0,0,1,2,4,4,5,5.62089329499371,0.0117603416066186,0.531126543093296
"SHB",2.072e-05,0,0,0,1,0,1,1,6,3,2,5.613812851785,0.0117795569789165,0.531709135156995
"MAP7",3.429e-05,0,2,0,0,1,1,2,12,13,4,5.57536352153598,0.0118831064851882,0.532292201383549
"TRIM23",2.138e-05,0,1,0,0,0,1,1,9,2,1,5.57290974433856,0.0118895116092874,0.532872214145368
"KRT19",2.801e-05,0,3,0,1,0,0,2,19,5,4,5.56231013741169,0.0119188684280758,0.533449996669913
"OSBPL3",3.66e-05,1,0,2,0,1,0,3,25,6,3,5.54274754462703,0.0119658393381372,0.534026445257779
"ZNF528",2.119e-05,0,2,3,4,0,0,5,17,2,2,5.51843479346322,0.0120213504136643,0.534602039002462
"CSF1",2.271e-05,0,1,0,0,0,1,0,13,3,5,5.51134908118799,0.0120410995463037,0.535175108272067
"NT5C2",2.092e-05,0,2,2,1,1,1,1,6,0,0,5.49577593165305,0.0120928742994396,0.535746501333468
"DICER1",7.06e-05,0,0,2,0,0,2,8,19,6,5,5.47755188916088,0.0121339738457433,0.536316492387537
"CCDC164",3.049e-05,0,6,8,5,2,0,8,14,7,5,5.40419137950209,0.0123336002135041,0.536890471512001
"DRAM2",9.33e-06,0,4,2,1,0,0,0,3,2,1,5.40004249434906,0.0123416066186282,0.537461683982943
"OPRL1",2.376e-05,0,1,0,0,0,1,4,12,2,4,5.39987481371641,0.0123421403789698,0.538029765584318
"P2RX5",2.395e-05,0,4,2,2,1,0,2,29,7,4,5.38286345271202,0.0123784360821991,0.538596376978191
"ASB14",1.061e-05,0,2,1,0,1,1,3,15,6,2,5.35838930124136,0.012450493728316,0.539162257275505
"RIMBP2",6.25e-05,1,0,0,0,0,0,10,27,5,2,5.34037262977937,0.0124958633573525,0.539726791426561
"LCN10",1.107e-05,0,2,1,0,1,1,1,1,0,1,5.33973160997815,0.0125038697624766,0.540288311107773
"ZNF423",7.34e-05,0,0,0,0,0,2,14,46,5,8,5.33049828455083,0.0125321590605818,0.540847670250548
"NIPAL2",1.128e-05,0,1,2,1,0,1,1,9,1,0,5.33024264792377,0.012533226581265,0.541404022254709
"PEX5L",2.491e-05,0,0,0,1,0,1,2,8,2,0,5.32337790247165,0.0125524419535628,0.541958026474708
"NCAPG",3.188e-05,0,3,0,1,0,0,4,9,7,7,5.32216497387898,0.0125540432345877,0.542509160410648
"BRF2",2.14e-05,1,0,4,0,0,0,3,15,0,5,5.30223501100304,0.0126068855084067,0.543059238372942
"BTN1A1",2.455e-05,1,2,6,0,1,0,2,4,1,2,5.28882952098372,0.0126474512943688,0.543607648232277
"PAPOLG",2.66e-05,0,0,0,1,0,1,2,13,1,3,5.23623716467258,0.0127974379503603,0.54415815489826
"KCNT2",3.87e-05,0,1,1,1,0,1,1,8,1,0,5.2289201662449,0.0128198558847078,0.544706425398247
"CA14",1.229e-05,0,0,1,5,1,0,3,7,3,0,5.221443535027,0.012841206298372,0.545252493307364
"WRNIP1",2.679e-05,0,0,0,1,0,1,2,20,5,3,5.20676136070276,0.0128721643981852,0.545797063674951
"SLC10A1",1.353e-05,0,1,2,4,0,0,1,15,2,4,5.18458429716989,0.0129276754737123,0.546340864567267
"JARID2",6.6e-05,1,0,0,0,0,0,1,15,4,8,5.18317177693739,0.0129324793167868,0.546881930104453
"STYXL1",1.32e-05,0,2,1,3,1,0,1,7,5,1,5.16497065396107,0.0129751801441153,0.547421875615386
"L1CAM",6.61e-05,1,0,0,0,0,0,0,4,0,0,5.15679838683605,0.0129965305577796,0.547959761438535
"GLUD1",2.766e-05,0,1,0,0,0,1,1,0,2,2,5.14706751714532,0.0130205497731519,0.5484957518983
"SH3D19",2.709e-05,1,1,4,1,3,0,9,15,5,7,5.13694193813933,0.0130531091539899,0.549029900005224
"THSD7A",6.55e-05,1,0,2,0,0,0,9,28,4,7,5.12149591594043,0.0131086202295169,0.549562723250803
"CEP57L1",1.406e-05,0,3,2,2,0,0,1,6,4,4,5.11077942646816,0.0131369095276221,0.550093788208536
"MAD1L1",3.91e-05,1,3,6,0,2,0,4,18,6,11,5.09972727465112,0.0131646650653856,0.550623141174141
"DPY19L3",2.696e-05,0,2,1,1,2,1,2,16,3,3,5.09494880384284,0.0131817453963171,0.551150207140994
"ITGAV",4.07e-05,0,1,1,1,0,1,2,12,4,6,5.09454737633142,0.0131844141980251,0.551674593877318
"ANGPTL3",1.451e-05,0,2,1,3,1,0,2,8,2,3,5.08797800031154,0.0131993594875901,0.552196898558666
"MYB",2.913e-05,0,1,0,0,0,1,3,13,5,1,5.04314175986464,0.0133146517213771,0.55272071509967
"ZNF410",1.656e-05,0,2,1,3,1,0,5,15,1,3,4.97124987881385,0.0134977315185482,0.553248591928632
"GIMAP8",2.708e-05,1,0,3,0,1,0,7,12,8,6,4.95574649268396,0.0135457699492928,0.553775231342154
"INTS6",3.123e-05,0,0,0,1,0,1,1,1,1,1,4.91960936919001,0.0136541232986389,0.554302583942036
"KIAA2018",7.32e-05,1,0,0,0,0,0,4,43,7,10,4.91531048709124,0.0136690685882039,0.554827663057808
"TRPM5",5.55e-05,1,2,8,2,1,0,8,48,8,8,4.91199383018805,0.0136829463570857,0.555350394126844
"SHANK2",7.02e-05,1,0,0,0,0,0,7,28,8,4,4.89622163003129,0.013727248465439,0.555871959734031
"PPHLN1",1.806e-05,0,3,2,2,0,0,2,8,7,3,4.89423432759868,0.0137336535895383,0.556391083298082
"AMY2B",1.796e-05,0,1,2,1,0,1,1,8,1,1,4.89387318164327,0.0137352548705631,0.556907631828898
"KRBA2",1.794e-05,0,1,0,4,2,0,4,5,2,3,4.89381910983109,0.0137352548705631,0.557421596166369
"SNX31",1.792e-05,0,2,1,3,1,0,1,14,5,2,4.891507837545,0.0137405924739792,0.557933204847796
"MAP4",4.23e-05,0,2,4,2,0,1,10,26,6,8,4.87624396138987,0.0137902321857486,0.558443673916487
"ZFYVE26",9.99e-05,1,3,12,1,2,1,20,48,13,19,4.87343513099823,0.0137982385908727,0.558951862762873
"KIAA0232",4.81e-05,1,0,2,0,1,0,7,26,9,6,4.83931847794598,0.0139007205764612,0.559460678450351
"THNSL1",2.439e-05,0,6,6,6,6,0,0,7,5,8,4.83595124844935,0.0139108620229517,0.559967285831515
"CCT6B",1.91e-05,0,1,1,4,1,0,1,5,3,4,4.82794701833188,0.0139364825193488,0.560472128319896
"PLAT",3.11e-05,0,2,2,1,1,1,5,18,3,3,4.81830037196009,0.0139695756605284,0.560975370548862
"SEMA6A",4.85e-05,1,0,2,0,1,0,9,25,5,7,4.81687848190759,0.0139781158259941,0.56147627028215
"KLHL6",3.3e-05,0,0,0,1,0,1,4,6,2,0,4.81467220057663,0.013982385908727,0.561974916560641
"KIAA1609",2.159e-05,1,0,5,1,1,0,7,20,10,11,4.80910903527969,0.014,0.56247163260303
"SPINLW1-WFDC6",6.38e-06,0,1,1,3,0,0,0,2,2,0,4.77523219252102,0.0141136909527622,0.562969018313856
"SIAE",2.077e-05,0,1,0,4,2,0,5,13,8,5,4.7495171912998,0.0141969575660528,0.563466332345333
"FLVCR1",2.077e-05,0,2,1,0,1,1,1,12,1,0,4.73073021059848,0.0142658126501201,0.563962947716568
"IGFLR1",2.087e-05,0,1,1,4,1,0,4,13,2,3,4.73066646846729,0.0142668801708033,0.564457163982475
"DNAJC12",7.28e-06,0,2,1,2,0,0,3,7,1,0,4.72264550845524,0.014293034427542,0.564949722568488
"HYAL4",1.659e-05,0,3,5,4,0,0,2,10,0,2,4.71371883843063,0.0143165198825727,0.565440718344875
"RARRES3",7.63e-06,0,1,0,3,1,0,1,1,2,4,4.70520683508361,0.0143544168668268,0.56593012566134
"GLI3",8.9e-05,0,3,0,0,1,1,5,26,6,7,4.70403928603114,0.014358153189218,0.566417291401394
"LENG9",2.145e-05,0,3,2,2,0,0,3,7,2,2,4.69999657165257,0.0143725647184414,0.566902491418894
"TMEM217",7.92e-06,0,2,0,2,1,0,1,4,0,0,4.69417009852139,0.0143971176941553,0.567385900800801
"SLFN5",3.319e-05,0,3,5,2,1,1,4,7,2,7,4.69182971856122,0.0144024552975714,0.567867218840057
"ZDHHC2",1.008e-05,0,0,1,1,0,1,1,5,1,1,4.64488459545916,0.0145962103015746,0.568350475035946
"GINS4",9.03e-06,0,3,1,1,0,0,1,4,1,1,4.63211253241461,0.0146410461702695,0.568832590956116
"AVEN",9.28e-06,0,1,1,3,0,0,2,4,0,2,4.61963914599804,0.0147024286095543,0.569313549251796
"KCTD19",3.72e-05,0,3,1,3,2,0,3,19,10,8,4.59932588671755,0.0147787563384041,0.569794064534637
"CUX2",7.62e-05,1,0,0,0,0,0,5,27,9,7,4.58308599717498,0.0148460101414465,0.570273777326725
"SLC9A9",2.444e-05,0,2,1,3,1,0,5,12,6,4,4.54901578106264,0.0149794502268481,0.570754298737691
"OR1A2",1.108e-05,0,1,1,3,0,0,3,5,6,2,4.54752104325083,0.0149831865492394,0.571232703668
"FAM98B",1.169e-05,0,1,1,0,0,1,2,10,3,4,4.54629527092841,0.0149879903923139,0.571708982874919
"C17orf28",3.77e-05,0,1,0,0,0,1,5,16,3,2,4.52655324569272,0.0150771283693622,0.57218480801074
"ZNF366",3.99e-05,0,0,0,1,0,1,1,27,4,1,4.46863420122483,0.0152847611422471,0.572663609988228
"LPHN1",8.89e-05,0,0,0,0,0,2,4,37,3,4,4.46698784697791,0.01528903122498,0.573140337765669
"DECR1",1.219e-05,0,2,1,2,0,0,6,10,3,3,4.46618933045994,0.0152911662663464,0.573614929911269
"TREML1",1.226e-05,0,3,1,1,0,0,0,4,2,1,4.46417524332604,0.0153002401921537,0.574087509749461
"SUPT16H",3.93e-05,0,0,0,1,0,1,3,3,2,0,4.4533878976058,0.0153504136642647,0.574558873214241
"RNF6",2.638e-05,0,1,2,1,0,1,7,4,3,2,4.43265229820683,0.0154523618895116,0.575029916178322
"MAPT",4.12e-05,0,5,2,1,1,0,2,14,4,6,4.41878328031442,0.0155025353616226,0.575500032843188
"FBXO27",1.357e-05,0,1,0,3,1,0,3,6,2,0,4.39726679758468,0.0155986122231118,0.575969912062785
"FARP1",5.68e-05,1,0,2,0,1,0,8,35,9,11,4.39183913662183,0.0156236989591673,0.576438128107669
"ETAA1",2.801e-05,0,1,1,4,1,0,1,7,0,3,4.38533551069495,0.0156503869762477,0.576904788097013
"TNNT2",1.402e-05,0,2,1,2,0,0,2,8,1,4,4.38070794976425,0.0156653322658127,0.577369736788453
"SRD5A3",1.457e-05,0,0,4,3,0,1,1,2,1,0,4.37533058672463,0.0156845476381105,0.577833052323443
"RANBP3L",1.489e-05,0,0,1,1,0,1,3,7,3,3,4.3617858382073,0.0157518014411529,0.578295467423766
"KCNQ3",4.1e-05,0,0,0,1,0,1,6,18,4,0,4.34463875387583,0.0158340005337603,0.578757307876203
"MAS1L",1.464e-05,0,2,1,2,0,0,2,1,1,2,4.34454668868785,0.0158340005337603,0.579217076078472
"MLL",0.000148165,1,1,0,0,1,0,6,30,8,9,4.3389917414244,0.0158628235922071,0.579675266413201
"MPZL2",9.82e-06,0,4,3,2,1,0,2,3,4,1,4.33828657716175,0.01586709367494,0.580131463975769
"BAAT",1.52e-05,0,1,1,3,0,0,1,11,1,2,4.33371146891873,0.0158895116092874,0.580586021155472
"SULT2A1",9.8e-06,0,2,3,4,1,0,0,3,3,2,4.32830887387391,0.015919935948759,0.581039021496895
"EIF2C1",4.16e-05,0,0,0,1,0,1,0,2,0,0,4.32557810317316,0.0159338137176408,0.581490242379251
"PCM1",6.41e-05,0,3,1,2,0,0,14,63,17,16,4.32526235897504,0.0159359487590072,0.581939485338663
"PGLYRP4",1.496e-05,0,2,1,2,0,0,3,11,6,7,4.31871526325575,0.0159685081398452,0.582387305311725
"C10orf27",1.522e-05,0,3,0,1,1,0,5,15,6,4,4.30830552499052,0.0160128102481986,0.582834047595061
"EXOC6B",3.024e-05,0,0,0,5,2,0,2,14,1,4,4.28722067690685,0.0161083533493461,0.583280647017931
"ZNF644",4.47e-05,0,0,0,1,0,1,4,31,1,6,4.2847035420802,0.0161158259941286,0.583725497228515
"STEAP4",1.608e-05,0,1,1,3,0,0,0,7,2,2,4.27921181157372,0.0161371764077929,0.584168867223026
"DIAPH1",4.29e-05,0,1,0,0,0,1,2,11,12,7,4.2690283077513,0.0161884174005871,0.584611172494317
"RBMS3",1.666e-05,0,0,0,1,1,1,0,3,2,1,4.26857805529757,0.0161921537229784,0.58505158091374
"CRBN",1.627e-05,0,1,1,3,0,0,0,5,2,1,4.26554486253436,0.0162054977315185,0.585490327268649
"RALGAPA1",6.84e-05,0,1,2,2,0,1,5,28,3,2,4.25510240235144,0.0162636776087537,0.585928059475795
"SUCLA2",1.65e-05,0,1,1,3,0,0,4,7,2,3,4.24911013715068,0.0162898318654924,0.586364402880108
"FAM173B",1.171e-05,0,2,4,4,0,0,1,9,3,4,4.23734687672713,0.0163464104617027,0.586799861730266
"RAG2",1.686e-05,0,1,1,3,0,0,3,16,3,2,4.23489021838153,0.0163608219909261,0.587233645783185
"ZNHIT6",1.789e-05,0,1,0,0,1,1,1,8,0,6,4.23411190635143,0.0163672271150254,0.587665622534395
"ZNF559-ZNF177",3.376e-06,0,3,0,0,0,0,2,7,0,0,4.23096194129779,0.0163784360821991,0.588096005908787
"NSUN7",1.715e-05,0,3,1,1,0,0,3,7,2,1,4.21896403858844,0.0164334133973846,0.588525559789326
"PAPD5",1.759e-05,0,1,1,0,0,1,1,3,1,0,4.21831014883899,0.0164376834801174,0.588953325685342
"CCDC125",1.717e-05,0,2,1,2,0,0,2,10,3,3,4.21773397575899,0.0164392847611422,0.589379308492439
"NDRG4",1.759e-05,0,0,1,1,0,1,4,15,2,2,4.21541848415644,0.0164494262076328,0.589803666924942
"HNRNPUL1",4.36e-05,0,0,0,1,0,1,2,16,6,2,4.20596033495737,0.0165081398452095,0.590227015363289
"ASB1",1.785e-05,0,0,1,1,0,1,2,11,2,2,4.20549061165906,0.0165102748865759,0.590648601966852
